No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
9    3:06:51.893    6:12:56.886    6:13:23.311    26.425     26.425     Paused by player, Unpause by player
10   3:07:06.993    6:13:38.391    6:13:51.210    12.819     12.819     Paused by player, Unpause by player
11   3:07:20.993    6:14:05.188    6:14:28.041    22.853     22.853     Paused by player, Unpause by player
12   3:07:33.143    6:14:40.153    6:14:40.891    0.738      0.738      Paused by player, Unpause by player
13   3:07:33.543    6:14:41.264    6:14:41.974    0.710      0.710      Paused by player, Unpause by player
14   3:07:34.093    6:14:42.481    6:14:42.936    0.455      0.455      Paused by player, Unpause by player
15   3:07:35.493    6:14:44.340    6:14:44.837    0.497      0.497      Paused by player, Unpause by player
16   3:07:35.843    6:14:45.186    6:14:52.426    7.240      7.240      Paused by player, Unpause by player
17   3:07:58.893    6:15:15.439    6:15:16.332    0.893      0.893      Paused by player, Unpause by player
18   3:07:59.693    6:15:17.100    6:15:24.836    7.736      7.736      Paused by player, Unpause by player
19   3:08:17.493    6:15:42.614    6:15:52.559    9.945      9.945      Paused by player, Unpause by player
20   3:08:44.443    6:16:19.494    6:16:23.013    3.519      3.519      Paused by player, Unpause by player
21   3:09:01.093    6:16:39.626    6:16:40.632    1.006      1.006      Paused by player, Unpause by player
22   3:09:01.593    6:16:41.088    6:16:58.365    17.277     17.277     Paused by player, Unpause by player
23   3:09:03.193    6:16:59.941    6:17:24.725    24.784     24.784     Paused by player, Unpause by player
24   3:09:10.093    6:17:31.611    6:17:32.635    1.024      1.024      Paused by player, Unpause by player
25   3:09:18.443    6:17:40.943    6:17:51.183    10.240     10.240     Paused by player, Unpause by player
26   3:09:35.143    6:18:07.853    6:18:08.404    0.551      0.551      Paused by player, Unpause by player
27   3:09:35.443    6:18:08.676    6:18:08.990    0.314      0.314      Paused by player, Unpause by player
28   3:09:35.643    6:18:09.189    6:18:10.756    1.567      1.567      Paused by player, Unpause by player
29   3:09:36.443    6:18:11.535    6:18:12.106    0.571      0.571      Paused by player, Unpause by player
30   3:09:36.793    6:18:12.411    6:18:18.491    6.080      6.080      Paused by player, Unpause by player
31   3:09:37.343    6:18:19.022    6:18:19.249    0.227      0.227      Paused by player, Unpause by player
32   3:09:37.643    6:18:19.543    6:18:22.702    3.159      3.159      Paused by player, Unpause by player
33   3:09:46.343    6:18:31.393    6:18:31.837    0.444      0.444      Paused by player, Unpause by player
34   3:10:21.443    6:19:06.923    6:19:16.698    9.775      9.775      Paused by player, Unpause by player
35   3:10:50.643    6:19:45.888    6:19:45.979    0.091                 Paused by changed dimension, Unpause by rendered
36   3:10:50.630    6:19:45.995    6:19:46.070    0.075                 Paused by changed dimension, Unpause by rendered
37   3:11:18.076    6:20:13.510    6:20:19.511    6.001      6.001      Paused by player, Unpause by player
38   3:11:37.076    6:20:38.471    6:20:48.138    9.667      9.667      Paused by player, Unpause by player
39   3:12:11.376    6:21:22.427    6:21:25.459    3.032      3.032      Paused by player, Unpause by player
40   3:12:33.926    6:21:48.010    6:21:51.016    3.006      3.006      Paused by player, Unpause by player
41   3:13:25.126    6:22:42.214    6:22:47.303    5.089      5.089      Paused by player, Unpause by player
42   3:13:49.726    6:23:11.858    6:23:18.975    7.117      7.117      Paused by player, Unpause by player
43   3:14:43.126    6:24:12.367    6:24:16.861    4.494      4.494      Paused by player, Unpause by player
44   3:14:53.676    6:24:27.403    6:24:29.586    2.183      2.183      Paused by player, Unpause by player
45   3:15:06.076    6:24:41.989    6:24:45.663    3.674      3.674      Paused by player, Unpause by player
46   3:15:15.176    6:24:54.742    6:24:58.373    3.631      3.631      Paused by player, Unpause by player
47   3:15:43.226    6:25:26.415    6:25:27.107    0.692      0.692      Paused by player, Unpause by player
48   3:15:49.626    6:25:33.512    6:25:34.104    0.592      0.592      Paused by player, Unpause by player
0    3:16:01.276    6:25:45.799    6:26:53.390    67.591                Paused by player, Unpause by rendered
1    3:16:44.623    6:27:36.740    6:27:37.788    1.048      1.048      Paused by player, Unpause by player
2    3:16:57.073    6:27:50.225    6:27:51.641    1.416      1.416      Paused by player, Unpause by player
3    3:16:57.423    6:27:51.958    6:27:53.049    1.091      1.091      Paused by player, Unpause by player
4    3:17:33.723    6:28:29.365    6:29:44.157    74.792     74.792     Paused by player, Unpause by player
5    3:17:38.623    6:29:49.084    6:29:52.616    3.532      3.532      Paused by player, Unpause by player
6    3:17:38.773    6:29:52.774    6:29:53.322    0.548      0.548      Paused by player, Unpause by player
7    3:18:19.473    6:30:33.976    6:30:52.242    18.266     18.266     Paused by player, Unpause by player
0    3:21:38.173    6:34:10.951    6:38:28.049    257.098               Paused by player, Unpause by changed look direction
1    3:23:03.925    6:39:53.763    6:39:55.874    2.111      2.111      Paused by player, Unpause by player
2    3:30:02.725    6:46:54.628    6:47:04.497    9.869      9.869      Paused by player, Unpause by player
3    3:30:46.425    6:47:48.188    6:47:56.338    8.150      8.150      Paused by player, Unpause by player
4    3:31:53.475    6:49:03.377    6:49:09.788    6.411      6.411      Paused by player, Unpause by player
5    3:32:26.875    6:49:43.170    6:49:47.908    4.738      4.738      Paused by player, Unpause by player
6    3:32:37.925    6:49:58.977    6:49:59.420    0.443                 Paused by changed dimension, Unpause by moved mouse
7    3:32:43.768    6:50:05.268    6:50:15.372    10.104     10.104     Paused by player, Unpause by player
8    3:32:43.818    6:50:15.399    6:50:15.505    0.106                 Paused by changed dimension, Unpause by rendered
0    3:32:44.609    6:50:25.610    6:53:09.771    164.161               Paused by player, Unpause by changed look direction
1    3:32:51.361    6:53:16.482    6:53:16.683    0.201                 Paused by changed dimension, Unpause by moved mouse
2    3:33:06.166    6:53:31.513    6:55:06.832    95.319     95.319     Paused by player, Unpause by player
3    3:33:38.716    6:55:39.379    6:55:39.440    0.061                 Paused by changed dimension, Unpause by changed look direction
4    3:33:40.133    6:55:40.829    6:55:40.945    0.116                 Paused by changed dimension, Unpause by rendered
5    3:33:48.805    6:55:49.621    6:55:51.854    2.233      2.233      Paused by player, Unpause by player
6    3:33:49.605    6:55:52.607    6:55:56.528    3.921      3.921      Paused by player, Unpause by player
7    3:33:50.805    6:55:57.709    6:55:58.433    0.724      0.724      Paused by player, Unpause by player
8    3:33:52.855    6:56:00.477    6:56:00.591    0.114                 Paused by changed dimension, Unpause by rendered
9    3:34:00.293    6:56:08.024    6:56:08.085    0.061                 Paused by changed dimension, Unpause by rendered
10   3:34:12.386    6:56:20.185    6:56:21.526    1.341      1.341      Paused by player, Unpause by player
11   3:34:39.386    6:56:48.489    6:56:50.921    2.432      2.432      Paused by player, Unpause by player
12   3:34:47.486    6:56:59.029    6:56:59.120    0.091                 Paused by changed dimension, Unpause by changed look direction
13   3:34:48.895    6:57:00.477    6:57:00.565    0.088                 Paused by changed dimension, Unpause by moved mouse
14   3:34:49.586    6:57:01.286    6:57:01.352    0.066                 Paused by changed dimension, Unpause by changed look direction
15   3:34:51.038    6:57:02.777    6:57:02.877    0.100                 Paused by changed dimension, Unpause by changed look direction
16   3:34:55.691    6:57:07.476    6:57:07.567    0.091                 Paused by changed dimension, Unpause by changed look direction
17   3:34:59.043    6:57:10.876    6:57:10.928    0.052                 Paused by changed dimension, Unpause by rendered
18   3:35:03.242    6:57:15.108    6:57:17.533    2.425      2.425      Paused by player, Unpause by player
19   3:35:03.892    6:57:18.135    6:57:19.915    1.780      1.780      Paused by player, Unpause by player
20   3:35:06.692    6:57:22.729    6:57:22.832    0.103                 Paused by changed dimension, Unpause by rendered
21   3:35:09.887    6:57:26.025    6:57:26.088    0.063                 Paused by changed dimension, Unpause by rendered
22   3:35:10.727    6:57:26.932    6:57:27.015    0.083                 Paused by changed dimension, Unpause by moved player
23   3:35:17.978    6:57:34.225    6:57:34.286    0.061                 Paused by changed dimension, Unpause by moved player
24   3:35:19.428    6:57:35.690    6:57:35.774    0.084                 Paused by changed dimension, Unpause by changed look direction
25   3:35:30.480    6:57:46.767    6:57:52.961    6.194      6.194      Paused by player, Unpause by player
26   3:35:41.130    6:58:03.588    6:58:06.083    2.495      2.495      Paused by player, Unpause by player
27   3:35:41.580    6:58:06.515    6:58:07.225    0.710      0.710      Paused by player, Unpause by player
28   3:35:42.130    6:58:07.745    6:58:12.246    4.501      4.501      Paused by player, Unpause by player
29   3:35:42.730    6:58:12.806    6:58:14.403    1.597      1.597      Paused by player, Unpause by player
30   3:35:43.830    6:58:15.465    6:58:17.362    1.897      1.897      Paused by player, Unpause by player
31   3:36:09.080    6:58:42.580    6:58:43.375    0.795      0.795      Paused by player, Unpause by player
32   3:36:09.580    6:58:43.845    6:58:55.741    11.896     11.896     Paused by player, Unpause by player
33   3:36:34.030    6:59:20.163    6:59:26.333    6.170      6.170      Paused by player, Unpause by player
34   3:37:02.080    6:59:54.386    7:00:03.008    8.622      8.622      Paused by player, Unpause by player
35   3:38:18.830    7:01:19.737    7:01:21.021    1.284      1.284      Paused by player, Unpause by player
36   3:40:29.430    7:03:31.614    7:03:32.846    1.232      1.232      Paused by player, Unpause by player
37   3:43:07.780    7:06:11.156    7:06:14.843    3.687      3.687      Paused by player, Unpause by player
38   3:43:29.380    7:06:36.415    7:06:47.618    11.203     11.203     Paused by player, Unpause by player
39   3:45:40.030    7:08:58.271    7:09:30.715    32.444     32.444     Paused by player, Unpause by player
40   3:45:47.080    7:09:37.736    7:09:40.163    2.427      2.427      Paused by player, Unpause by player
41   3:45:47.780    7:09:40.854    7:09:42.753    1.899      1.899      Paused by player, Unpause by player
42   3:45:49.330    7:09:44.296    7:09:45.890    1.594      1.594      Paused by player, Unpause by player
43   3:46:00.080    7:09:56.640    7:09:58.568    1.928      1.928      Paused by player, Unpause by player
44   3:46:34.880    7:10:33.336    7:10:46.851    13.515     13.515     Paused by player, Unpause by player
45   3:46:41.780    7:10:53.753    7:10:56.185    2.432      2.432      Paused by player, Unpause by player
46   3:46:56.430    7:11:10.802    7:11:27.424    16.622     16.622     Paused by player, Unpause by player
47   3:47:46.330    7:12:17.317    7:12:21.755    4.438      4.438      Paused by player, Unpause by player
48   3:48:07.830    7:12:43.208    7:12:47.598    4.390      4.390      Paused by player, Unpause by player
49   3:48:08.280    7:12:48.011    7:12:51.608    3.597      3.597      Paused by player, Unpause by player
50   3:48:08.680    7:12:51.975    7:12:55.209    3.234      3.234      Paused by player, Unpause by player
51   3:48:10.980    7:12:57.488    7:12:58.397    0.909      0.909      Paused by player, Unpause by player
52   3:48:14.630    7:13:02.016    7:13:03.624    1.608      1.608      Paused by player, Unpause by player
53   3:48:21.830    7:13:10.785    7:13:11.231    0.446      0.446      Paused by player, Unpause by player
54   3:48:22.530    7:13:11.892    7:13:12.448    0.556      0.556      Paused by player, Unpause by player
55   3:48:23.080    7:13:12.954    7:13:13.843    0.889      0.889      Paused by player, Unpause by player
56   3:48:23.580    7:13:14.309    7:13:25.749    11.440     11.440     Paused by player, Unpause by player
57   3:48:29.180    7:13:31.326    7:13:36.755    5.429      5.429      Paused by player, Unpause by player
58   3:48:42.880    7:13:50.451    7:13:51.259    0.808      0.808      Paused by player, Unpause by player
59   3:48:43.330    7:13:51.693    7:13:52.063    0.370      0.370      Paused by player, Unpause by player
60   3:48:43.880    7:13:52.573    7:13:52.729    0.156      0.156      Paused by player, Unpause by player
61   3:48:44.930    7:13:53.737    7:13:54.028    0.291      0.291      Paused by player, Unpause by player
62   3:48:45.580    7:13:54.639    7:13:57.867    3.228      3.228      Paused by player, Unpause by player
63   3:48:53.130    7:14:05.400    7:14:07.406    2.006      2.006      Paused by player, Unpause by player
64   3:48:53.530    7:14:07.780    7:14:13.828    6.048      6.048      Paused by player, Unpause by player
65   3:49:03.380    7:14:23.658    7:14:28.867    5.209      5.209      Paused by player, Unpause by player
66   3:49:07.530    7:14:32.983    7:14:33.903    0.920      0.920      Paused by player, Unpause by player
67   3:49:08.880    7:14:35.245    7:14:37.014    1.769      1.769      Paused by player, Unpause by player
68   3:49:10.280    7:14:38.383    7:14:38.990    0.607      0.607      Paused by player, Unpause by player
69   3:49:10.880    7:14:39.557    7:14:43.656    4.099      4.099      Paused by player, Unpause by player
70   3:49:17.680    7:14:50.420    7:14:51.739    1.319      1.319      Paused by player, Unpause by player
71   3:49:18.330    7:14:52.383    7:15:02.952    10.569     10.569     Paused by player, Unpause by player
72   3:49:22.030    7:15:06.624    7:15:07.010    0.386      0.386      Paused by player, Unpause by player
73   3:49:22.330    7:15:07.296    7:15:10.256    2.960      2.960      Paused by player, Unpause by player
74   3:49:51.130    7:15:39.074    7:16:03.001    23.927     23.927     Paused by player, Unpause by player
75   3:50:06.580    7:16:18.401    7:16:18.897    0.496      0.496      Paused by player, Unpause by player
76   3:50:07.980    7:16:20.261    7:16:31.640    11.379     11.379     Paused by player, Unpause by player
77   3:50:14.780    7:16:38.470    7:18:18.037    99.567     99.567     Paused by player, Unpause by player
78   3:50:41.680    7:18:44.945    7:18:49.813    4.868      4.868      Paused by player, Unpause by player
79   3:51:59.380    7:20:07.524    7:20:19.848    12.324     12.324     Paused by player, Unpause by player
80   3:51:59.930    7:20:20.398    7:20:55.132    34.734     34.734     Paused by player, Unpause by player
81   3:52:02.780    7:20:57.961    7:21:25.672    27.711     27.711     Paused by player, Unpause by player
82   3:52:30.230    7:21:53.164    7:22:13.266    20.102     20.102     Paused by player, Unpause by player
83   3:52:31.730    7:22:14.760    7:22:31.917    17.157     17.157     Paused by player, Unpause by player
84   3:53:21.880    7:23:22.079    7:24:36.835    74.756     74.756     Paused by player, Unpause by player
85   3:59:24.980    7:30:39.914    7:30:42.106    2.192      2.192      Paused by player, Unpause by player
86   3:59:41.080    7:30:58.204    7:31:25.133    26.929     26.929     Paused by player, Unpause by player
87   3:59:44.280    7:31:28.337    7:38:32.252    423.915    423.915    Paused by player, Unpause by player
88   3:59:45.530    7:38:33.530    7:38:36.129    2.599      2.599      Paused by player, Unpause by player
89   3:59:45.830    7:38:36.424    7:38:40.178    3.754      3.754      Paused by player, Unpause by player
0    3:59:54.530    7:38:48.903    7:39:00.609    11.706                Paused by player, Unpause by rendered
1    4:00:02.620    7:39:08.668    7:39:17.662    8.994      8.994      Paused by player, Unpause by player
2    4:00:44.870    7:39:59.914    7:40:12.894    12.980     12.980     Paused by player, Unpause by player
3    4:00:59.920    7:40:27.914    7:40:37.528    9.614      9.614      Paused by player, Unpause by player
4    4:01:39.070    7:41:16.629    7:41:34.051    17.422     17.422     Paused by player, Unpause by player
5    4:01:39.720    7:41:34.694    7:42:00.324    25.630     25.630     Paused by player, Unpause by player
6    4:01:41.770    7:42:02.375    7:42:06.742    4.367      4.367      Paused by player, Unpause by player
7    4:01:43.270    7:42:08.253    7:42:11.238    2.985      2.985      Paused by player, Unpause by player
8    4:02:19.070    7:42:47.038    7:42:52.548    5.510      5.510      Paused by player, Unpause by player
9    4:03:04.570    7:43:38.035    7:44:02.271    24.236     24.236     Paused by player, Unpause by player
10   4:03:06.770    7:44:04.476    7:44:16.694    12.218     12.218     Paused by player, Unpause by player
11   4:04:25.420    7:45:35.327    7:45:35.683    0.356      0.356      Paused by player, Unpause by player
12   4:04:26.170    7:45:36.405    7:45:40.950    4.545      4.545      Paused by player, Unpause by player
13   4:04:28.220    7:45:42.983    7:45:59.189    16.206     16.206     Paused by player, Unpause by player
14   4:04:31.820    7:46:02.805    7:46:06.580    3.775      3.775      Paused by player, Unpause by player
15   4:05:10.770    7:46:45.526    7:46:47.055    1.529      1.529      Paused by player, Unpause by player
16   4:07:29.320    7:49:05.601    7:49:05.644    0.043                 Paused by changed dimension, Unpause by moved mouse
17   4:07:31.464    7:49:07.806    7:49:07.899    0.093                 Paused by changed dimension, Unpause by changed look direction
18   4:07:34.116    7:49:10.501    7:49:10.558    0.057                 Paused by changed dimension, Unpause by rendered
19   4:07:58.013    7:49:34.454    7:49:34.553    0.099                 Paused by changed dimension, Unpause by rendered
20   4:08:19.703    7:49:56.221    7:49:56.944    0.723      0.723      Paused by player, Unpause by player
21   4:08:20.253    7:49:57.482    7:49:57.732    0.250      0.250      Paused by player, Unpause by player
22   4:08:20.853    7:49:58.320    7:49:59.409    1.089      1.089      Paused by player, Unpause by player
23   4:09:19.353    7:50:57.910    7:50:58.550    0.640      0.640      Paused by player, Unpause by player
24   4:09:21.303    7:51:00.460    7:51:01.616    1.156      1.156      Paused by player, Unpause by player
25   4:09:22.003    7:51:02.312    7:51:03.158    0.846      0.846      Paused by player, Unpause by player
26   4:09:22.303    7:51:03.458    7:51:03.703    0.245      0.245      Paused by player, Unpause by player
27   4:09:22.553    7:51:03.958    7:51:04.183    0.225      0.225      Paused by player, Unpause by player
28   4:09:22.853    7:51:04.455    7:51:04.778    0.323      0.323      Paused by player, Unpause by player
29   4:09:23.053    7:51:04.977    7:51:05.445    0.468      0.468      Paused by player, Unpause by player
30   4:09:24.153    7:51:06.526    7:51:07.419    0.893      0.893      Paused by player, Unpause by player
31   4:11:08.903    7:52:52.201    7:52:52.242    0.041                 Paused by changed dimension, Unpause by moved mouse
32   4:18:44.800    8:00:28.143    8:00:40.282    12.139     12.139     Paused by player, Unpause by player
33   4:19:02.450    8:00:57.928    8:01:00.627    2.699      2.699      Paused by player, Unpause by player
34   4:19:07.500    8:01:05.671    8:01:09.848    4.177      4.177      Paused by player, Unpause by player
35   4:19:11.800    8:01:14.115    8:01:16.905    2.790      2.790      Paused by player, Unpause by player
36   4:21:18.850    8:03:23.951    8:03:24.110    0.159                 Paused by changed dimension, Unpause by rendered
37   4:21:42.114    8:03:47.422    8:03:51.348    3.926      3.926      Paused by player, Unpause by player
38   4:21:47.164    8:03:56.395    8:03:58.390    1.995      1.995      Paused by player, Unpause by player
39   4:21:49.914    8:04:01.138    8:04:02.831    1.693      1.693      Paused by player, Unpause by player
40   4:21:50.964    8:04:03.837    8:04:20.512    16.675     16.675     Paused by player, Unpause by player
41   4:22:08.714    8:04:38.243    8:05:51.821    73.578     73.578     Paused by player, Unpause by player
42   4:22:17.114    8:06:00.222    8:06:10.112    9.890      9.890      Paused by player, Unpause by player
43   4:22:28.014    8:06:20.970    8:06:31.562    10.592     10.592     Paused by player, Unpause by player
44   4:22:31.764    8:06:35.276    8:06:35.415    0.139                 Paused by changed dimension, Unpause by rendered
45   4:22:45.791    8:06:49.451    8:06:49.489    0.038                 Paused by changed dimension, Unpause by changed look direction
46   4:23:05.744    8:07:09.420    8:07:19.591    10.171     10.171     Paused by player, Unpause by player
47   4:23:28.844    8:07:42.686    8:07:42.743    0.057                 Paused by changed dimension, Unpause by moved mouse
48   4:23:36.931    8:07:50.838    8:07:50.913    0.075                 Paused by changed dimension, Unpause by rendered
49   4:24:22.419    8:08:36.386    8:08:40.119    3.733      3.733      Paused by player, Unpause by player
50   4:24:35.669    8:08:53.330    8:08:53.402    0.072                 Paused by changed dimension, Unpause by moved mouse
51   4:24:45.058    8:09:02.818    8:09:02.898    0.080                 Paused by changed dimension, Unpause by rendered
52   4:26:50.900    8:11:08.733    8:11:15.725    6.992      6.992      Paused by player, Unpause by player
53   4:26:51.550    8:11:16.345    8:11:21.096    4.751      4.751      Paused by player, Unpause by player
54   4:26:53.400    8:11:22.906    8:11:26.702    3.796      3.796      Paused by player, Unpause by player
55   4:26:54.350    8:11:27.618    8:11:30.745    3.127      3.127      Paused by player, Unpause by player
56   4:26:55.450    8:11:31.835    8:11:35.317    3.482      3.482      Paused by player, Unpause by player
57   4:26:56.350    8:11:36.176    8:11:39.735    3.559      3.559      Paused by player, Unpause by player
58   4:27:36.650    8:12:20.038    8:12:21.354    1.316      1.316      Paused by player, Unpause by player
59   4:27:44.700    8:12:29.382    8:13:13.683    44.301     44.301     Paused by player, Unpause by player
60   4:30:25.050    8:15:54.012    8:15:54.112    0.100                 Paused by changed dimension, Unpause by moved mouse
61   4:30:48.878    8:16:17.946    8:16:20.561    2.615      2.615      Paused by player, Unpause by player
62   4:30:50.728    8:16:22.378    8:16:23.380    1.002      1.002      Paused by player, Unpause by player
63   4:30:55.728    8:16:28.340    8:16:39.334    10.994     10.994     Paused by player, Unpause by player
64   4:30:57.028    8:16:40.594    8:16:41.233    0.639      0.639      Paused by player, Unpause by player
65   4:30:57.528    8:16:41.709    8:16:42.651    0.942      0.942      Paused by player, Unpause by player
66   4:31:08.328    8:16:53.431    8:17:05.018    11.587     11.587     Paused by player, Unpause by player
67   4:31:33.778    8:17:30.461    8:17:44.691    14.230     14.230     Paused by player, Unpause by player
68   4:31:44.628    8:17:55.522    8:17:55.639    0.117                 Paused by changed dimension, Unpause by rendered
69   4:32:06.976    8:18:17.987    8:18:18.073    0.086                 Paused by changed dimension, Unpause by moved mouse
70   4:32:10.879    8:18:21.958    8:18:27.907    5.949      5.949      Paused by player, Unpause by player
71   4:32:46.129    8:19:03.120    8:19:21.636    18.516     18.516     Paused by player, Unpause by player
72   4:33:02.879    8:19:38.416    8:19:38.518    0.102                 Paused by changed dimension, Unpause by rendered
73   4:33:20.563    8:19:56.162    8:20:03.702    7.540      7.540      Paused by player, Unpause by player
74   4:33:53.963    8:20:37.101    8:21:04.235    27.134     27.134     Paused by player, Unpause by player
75   4:35:44.363    8:22:54.601    8:22:54.719    0.118                 Paused by changed dimension, Unpause by rendered
76   4:35:48.815    8:22:59.176    8:23:01.277    2.101      2.101      Paused by player, Unpause by player
77   4:35:49.115    8:23:01.545    8:26:30.900    209.355    209.355    Paused by player, Unpause by player
78   4:36:45.065    8:27:26.837    8:28:14.986    48.149     48.149     Paused by player, Unpause by player
0    4:39:02.665    8:30:32.554    8:31:39.726    67.172                Paused by player, Unpause by moved mouse
1    4:39:05.412    8:31:42.496    8:31:42.656    0.160                 Paused by changed dimension, Unpause by rendered
2    4:41:14.689    8:33:52.425    8:33:59.444    7.019      7.019      Paused by player, Unpause by player
3    4:43:01.139    8:35:45.858    8:35:45.917    0.059                 Paused by changed dimension, Unpause by rendered
4    4:45:52.857    8:38:37.651    8:38:37.760    0.109                 Paused by changed dimension, Unpause by rendered
5    4:46:02.542    8:38:47.423    8:38:47.465    0.042                 Paused by changed dimension, Unpause by moved mouse
6    4:46:04.185    8:38:49.120    8:38:54.362    5.242      5.242      Paused by player, Unpause by player
7    4:46:15.335    8:39:05.491    8:39:12.103    6.612      6.612      Paused by player, Unpause by player
8    4:46:16.785    8:39:13.532    8:39:13.709    0.177                 Paused by changed dimension, Unpause by rendered
9    4:46:18.447    8:39:15.357    8:39:24.992    9.635      9.635      Paused by player, Unpause by player
10   4:46:39.797    8:39:46.340    8:39:53.759    7.419      7.419      Paused by player, Unpause by player
11   4:46:49.447    8:40:03.390    8:40:03.551    0.161                 Paused by changed dimension, Unpause by rendered
12   4:48:36.049    8:41:50.159    8:42:14.388    24.229     24.229     Paused by player, Unpause by player
13   4:49:01.499    8:42:39.816    8:42:40.725    0.909      0.909      Paused by player, Unpause by player
14   4:49:02.149    8:42:41.340    8:42:42.121    0.781      0.781      Paused by player, Unpause by player
15   4:51:00.199    8:44:40.178    8:44:47.102    6.924      6.924      Paused by player, Unpause by player
16   4:51:30.999    8:45:17.893    8:46:17.277    59.384     59.384     Paused by player, Unpause by player
17   4:51:34.849    8:46:21.139    8:46:21.306    0.167                 Paused by changed dimension, Unpause by rendered
18   4:51:48.577    8:46:35.014    8:46:36.525    1.511      1.511      Paused by player, Unpause by player
19   4:51:52.227    8:46:40.138    8:46:43.645    3.507      3.507      Paused by player, Unpause by player
20   4:52:05.627    8:46:57.000    8:46:59.795    2.795      2.795      Paused by player, Unpause by player
21   4:52:06.977    8:47:01.108    8:47:05.439    4.331      4.331      Paused by player, Unpause by player
22   4:52:12.077    8:47:10.517    8:47:11.822    1.305      1.305      Paused by player, Unpause by player
23   4:52:12.977    8:47:12.693    8:47:19.107    6.414      6.414      Paused by player, Unpause by player
24   4:52:13.727    8:47:19.814    8:48:55.238    95.424     95.424     Paused by player, Unpause by player
25   4:52:19.777    8:49:01.269    8:49:14.452    13.183     13.183     Paused by player, Unpause by player
26   4:52:30.527    8:49:25.225    8:50:02.219    36.994     36.994     Paused by player, Unpause by player
27   4:52:30.927    8:50:02.576    8:50:36.060    33.484     33.484     Paused by player, Unpause by player
28   4:52:37.977    8:50:43.082    8:50:44.593    1.511      1.511      Paused by player, Unpause by player
29   4:53:00.827    8:51:07.401    8:51:17.431    10.030     10.030     Paused by player, Unpause by player
30   4:53:02.377    8:51:18.957    8:51:51.681    32.724     32.724     Paused by player, Unpause by player
31   4:53:21.427    8:52:10.692    8:52:10.750    0.058                 Paused by changed dimension, Unpause by rendered
32   4:54:27.320    8:53:16.665    8:53:16.842    0.177                 Paused by changed dimension, Unpause by rendered
33   4:54:34.164    8:53:23.702    8:53:30.976    7.274      7.274      Paused by player, Unpause by player
34   4:56:36.764    8:55:33.552    8:55:33.599    0.047                 Paused by changed dimension, Unpause by rendered
35   4:56:42.055    8:55:38.907    8:55:38.983    0.076                 Paused by changed dimension, Unpause by rendered
36   4:56:51.920    8:55:48.838    8:55:48.886    0.048                 Paused by changed dimension, Unpause by rendered
37   4:57:07.207    8:56:04.179    8:56:04.257    0.078                 Paused by changed dimension, Unpause by rendered
38   4:57:31.966    8:56:29.033    8:56:35.170    6.137      6.137      Paused by player, Unpause by player
39   4:58:08.366    8:57:11.574    8:57:11.624    0.050                 Paused by changed dimension, Unpause by rendered
40   4:58:17.561    8:57:20.855    8:57:20.937    0.082                 Paused by changed dimension, Unpause by rendered
41   4:58:54.043    8:57:57.405    8:57:57.444    0.039                 Paused by changed dimension, Unpause by changed look direction
42   4:59:03.902    8:58:07.316    8:58:07.479    0.163                 Paused by changed dimension, Unpause by rendered
43   4:59:26.453    8:58:30.012    8:58:30.070    0.058                 Paused by changed dimension, Unpause by rendered
44   4:59:30.137    8:58:33.759    8:58:33.843    0.084                 Paused by changed dimension, Unpause by rendered
45   4:59:34.223    8:58:37.907    8:58:37.945    0.038                 Paused by changed dimension, Unpause by rendered
46   4:59:37.480    8:58:41.245    8:58:41.363    0.118                 Paused by changed dimension, Unpause by rendered
47   5:00:08.024    8:59:11.890    8:59:11.937    0.047                 Paused by changed dimension, Unpause by rendered
48   5:00:10.020    8:59:13.937    8:59:14.011    0.074                 Paused by changed dimension, Unpause by rendered
49   5:00:12.710    8:59:16.687    8:59:16.743    0.056                 Paused by changed dimension, Unpause by rendered
50   5:00:17.705    8:59:21.743    8:59:21.884    0.141                 Paused by changed dimension, Unpause by changed look direction
51   5:00:28.256    8:59:32.341    8:59:33.354    1.013      1.013      Paused by player, Unpause by player
52   5:00:28.556    8:59:33.635    8:59:34.572    0.937      0.937      Paused by player, Unpause by player
53   5:00:28.856    8:59:34.865    8:59:36.056    1.191      1.191      Paused by player, Unpause by player
54   5:00:29.306    8:59:36.504    8:59:42.512    6.008      6.008      Paused by player, Unpause by player
55   5:00:37.806    8:59:50.998    8:59:51.053    0.055                 Paused by changed dimension, Unpause by rendered
56   5:00:57.440    9:00:10.719    9:00:10.795    0.076                 Paused by changed dimension, Unpause by rendered
57   5:01:00.169    9:00:13.503    9:00:13.541    0.038                 Paused by changed dimension, Unpause by rendered
58   5:01:09.418    9:00:22.799    9:00:22.885    0.086                 Paused by changed dimension, Unpause by rendered
59   5:01:36.416    9:00:49.887    9:00:50.539    0.652      0.652      Paused by player, Unpause by player
60   5:01:36.866    9:00:50.971    9:01:30.959    39.988     39.988     Paused by player, Unpause by player
61   5:01:41.866    9:01:35.953    9:01:36.021    0.068                 Paused by changed dimension, Unpause by moved mouse
62   5:02:06.042    9:02:00.238    9:02:00.318    0.080                 Paused by changed dimension, Unpause by rendered
63   5:02:11.477    9:02:05.738    9:02:15.611    9.873      9.873      Paused by player, Unpause by player
64   5:02:17.027    9:02:21.129    9:02:21.173    0.044                 Paused by changed dimension, Unpause by rendered
